,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,VoyageType,RoomRate,EmplacementRate,ServiceRate,HostelType
926,Marta,4,il y a 3 mois ,09/2022,,,,,,24
927,Claudio Iovino,5,il y a 3 mois ,09/2022,"(Traduit par Google) Vraiment magique, à quelques pas des parcs Disneyland avec une agréable promenade au bord du lac, confortable, propre et avec un personnel super professionnel<br/>(Avis d'origine)<br/>Veramente magico, a pochi passi dai parchi Disneyland con una piacevole passeggiata lungo la riva del lago, confortevole, pulito e con personale super professionale",,,,,24
928,Tatjana Becquet,5,il y a 3 mois ,09/2022,(Traduit par Google) Disney avec mes filles<br/>(Avis d'origine)<br/>Disney met mijn meisjes,,,,,24
929,Ruben Fajardo,5,il y a 3 mois ,09/2022,(Traduit par Google) Hôtel assez ancien mais du moins à mon avis assez bien conservé pour le trot dont il dispose. Petit-déjeuner et dîner sous forme de buffet assez bon et varié. Notre chambre près de l'entrée et avec deux lits doubles plus un canapé-lit et un lit parapluie.<br/>(Avis d'origine)<br/>Hotel con bastante tiempo pero al menos en mi opinión bastante bien conservado para el trote que tiene. El desayuno y la cena buffet bastante bueno y con variedad. Nuestra habitación cerca de la entrada y con dos camas de matrimonio más sofá cama y cuna de viaje.,,,,,24
930,Anllela Bordenca,3,il y a 3 mois ,09/2022,"(Traduit par Google) Il y a des choses qui pourraient être améliorées, dans la chambre où nous étions il faisait très froid, le chauffage ne fonctionnait pas, quand nous l'avons communiqué ils nous ont apporté un radiateur, mais les deux premiers jours mes filles dormaient à froid<br/>(Avis d'origine)<br/>Hay algunas cosas que podrían mejorar, en la habitación que estuvimos hacia mucho frío, no funcionaba la calefacción, al comunicarlo nos trajeron un calefactor, pero los dos primeros días mis hijas pasaron frío durmiendo",,,,,24
931,David Friskey,5,il y a 3 mois ,09/2022,,,,,,24
932,Jaime Pascual,5,il y a 3 mois ,09/2022,(Traduit par Google) Spectaculaire à tous points de vue.<br/>(Avis d'origine)<br/>Espectacular en todos los sentidos.,,,,,24
933,נדב תמוז,3,il y a 3 mois ,09/2022,"(Traduit par Google) Le personnel n'était pas assez serviable et quand nous leur avons demandé des trucs, cela a pris plus de trente minutes.<br/>La chambre était petite et c'était bruyant à l'extérieur, donc on ne pouvait pas ouvrir les fenêtres. C'est loin des parcs, quelque chose comme 15 minutes de marche et quand il pleut c'est très difficile d'y aller à pied. La valeur n'est pas égale au prix élevé.<br/>(Avis d'origine)<br/>The staff was not helpful enough and when we asked them for some stuff it took more than an thirty minutes.<br/>The room was small and it was noisy outside so you can not open the windows. It is far from the parks, something like 15 minutes of walking and when it is rainy it is very difficult to walk that. The value is not equal to the high price.",,,,,24
934,MARIA GARCIA SANCHEZ,5,il y a 3 mois ,09/2022,"(Traduit par Google) En tant qu'hôtel un dernier, le seul mais qui est tellement grand que si vous prenez une chambre loin de l'entrée .....<br/>La décoration maritime de l'hôtel très proche du parc, vous pouvez vous promener, recommandé<br/>(Avis d'origine)<br/>Como hotel una pasada,  el único pero que es tan grande que si te toca una habitación lejos de entrada .....<br/>El hotel decoración marítima muy cerca del parque se puede ir andando , recomendable",,,,,24
935,thalie melissa,5,il y a 3 mois ,09/2022,Super séjour.<br/>Magique!!!!!!,,,,,24
936,Custodio Cristina,5,il y a 3 mois ,09/2022,Chambre familiale spacieuse et très confortable. L'espace Compass est vraiment top et le service avec sourire et gentillesse.,,,,,24
937,Jordi Cazorla san martin,4,il y a 3 mois ,09/2022,,,,,,24
938,Carlos Cro,5,il y a 3 mois ,09/2022,,,,,,24
939,Antonella Occhino,5,il y a 3 mois ,09/2022,"(Traduit par Google) Bel hôtel, belles chambres, confortables et confortables ... toutes gentilles et agréables ...<br/>(Avis d'origine)<br/>Bellissimo albergo stanze belle comode e confortevoli..tutti gentili e carini...",,,,,24
940,Alexandre Lapointe,5,il y a 3 mois ,09/2022,,,,,,24
941,נויה תמוז,4,il y a 3 mois ,09/2022,,,,,,24
942,Lorraine Thomson,4,il y a 3 mois ,09/2022,"(Traduit par Google) Un grand hôtel très fréquenté, la chambre du rez-de-chaussée était correcte, un peu démodée pour être honnête, pas de bouilloire donc nous n'avons pas eu de bière les 5 jours où nous étions là-bas, la climatisation fuyait sur le tapis n'a rien fait. Le personnel était adorable et nous n'avons pas assez utilisé l'hôtel pour le noter davantage car nous étions tellement occupés avec le parc. C'est dans un endroit fabuleux pour le parc, apparemment vous pouvez prendre le bus pour rentrer à l'hôtel mais nous y sommes retournés à pied tous les soirs (ce n'est pas si loin vraiment), j'y retournerais volontiers.<br/>(Avis d'origine)<br/>A very busy and big hotel, ground floor room was ok, bit dated to be honest, no kettle so we didn't have a brew the 5 days we were there, the aircon leaked onto the carpet reported nothing done. The staff were lovely and we didnt use the hotel enough to rate it more because we were so busy with the park. It's in a fab location for the park, apparently you can catch the bus back to the hotel but we walked it back each night (its not that far really) i would stay again.",,,,,24
943,Denise Hooker,4,il y a 3 mois ,09/2022,,,,,,24
944,Céline BULLE,5,il y a 3 mois ,09/2022,"Très bel établissement, personnel attentionné, on est dans la magie Disney !!",,,,,24
945,Tommes,5,il y a 3 mois ,09/2022,(Traduit par Google) Le personnel de l'hôtel est super j'adore je veux y retourner<br/>(Avis d'origine)<br/>Top hotel staff is great i love it i want to go back,,,,,24
946,Tim De Vos,5,il y a 3 mois ,09/2022,,,,,,24
947,Paula Doran,5,il y a 3 mois ,09/2022,,,,,,24
948,Elliot Montag,4,il y a 3 mois ,09/2022,(Traduit par Google) La nourriture était vraiment bonne avec un grand choix de plats à choisir. Fortement recommandé après une journée de marche à Disneyland Paris.<br/>(Avis d'origine)<br/>The food was really nice with a great selection of food go choose from. Highly recommended after a day walking around in Disneyland Paris.,,,,,24
949,michel paredes,4,il y a 3 mois ,09/2022,Magique très très agréable si joli la literie est incroyablement bonne le service est top et l'hôtel lui même est superbe. Je ne mets que quatres étoiles car dans la même gamme j'ai été au New-York art of Marvel et je dois avouer que ce dernier est beaucoup plus fourni en équipements et choses à découvrir. Mais le Newport bay est vraiment magnifique l'accueil et service au top si gentil et prévenant. Top,,,,,24
950,Aurore,4,il y a 3 mois ,09/2022,Les couloirs sont toujours aussi long mais bon accueil,,,,,24
951,DESIRE ARTESERO BAUTISTA,1,il y a 3 mois ,09/2022,"(Traduit par Google) L'hôtel en général est bien ! Mais je trouve inadmissible que j'oublie une poupée de ma fille que j'avais depuis toute petite, avec qui elle a voyagé et avec qui elle a dormi la nuit avant de quitter la chambre, qu'elle n'apparaisse pas, ça donne beaucoup à réfléchir , alors s'il vous plaît avant de quitter la chambre, vérifiez qu'ils prennent tout, car ce qu'ils laissent derrière eux, soyez assuré qu'ils ne le rendront pas, ils vous donneront le long terme et ils ne vous donneront aucune explication<br/>(Avis d'origine)<br/>El hotel en general bien!! Pero veo inaceptable que me olvide un muñeco de mi hija que tenia desde pequeña con el que viajó y  con el que durmió la noche antes de dejar la habitación, que no aparezca, da mucho que pensar, asi que por favor antes de dejar la habitación comprueben que se lo llevan todo, porque lo que se dejen tenga por seguro que no se se lo devuelven, vamos que te dan larga y no te dan explicaciones", Vacances ,3,2,1,24
952,Cristina Gamez Gutierrez,4,il y a 3 mois ,09/2022,,,,,,24
953,Cristina Varona,4,il y a 3 mois ,09/2022,,,,,,24
954,Ivan Guillen,5,il y a 3 mois ,09/2022,(Traduit par Google) Génial!<br/>(Avis d'origine)<br/>Great!,,,,,24
955,Estelle Bocquier,4,il y a 3 mois ,09/2022,,,,,,24
956,do Rey,5,il y a 3 mois ,09/2022,(Traduit par Google) J'ai très bien pris le petit déjeuner et le dîner excellent service<br/>J'ai vu que la réception était pleine et avec de nombreuses files d'attente<br/>très belles installations<br/>(Avis d'origine)<br/>Desayuné y cené muy bien atención buenísima<br/>Si vi q la recepción estaba a tope y con muchas colas<br/>Instalaciones muy bonitas,,,,,24
957,Kevyn Videmont,4,il y a 3 mois ,09/2022,,,,,,24
958,Ruben Diaz,1,il y a 3 mois ,09/2022,"(Traduit par Google) Qualité-prix Disney's Newport Bay ne vaut rien, honnêtement, je ne comprends pas les évaluations des autres utilisateurs, mon expérience n'a pas été mauvaise, loin de là, mais la chambre et les restaurants de l'hôtel laissent beaucoup à désirer.<br/>A noter que le personnel de l'hôtel est très attentionné et sympathique (ils vous servent toujours avec le sourire et c'est appréciable) mais je pense que les points positifs s'arrêtent là et je tiens à m'expliquer :<br/>Pour vous situer dans le contexte : prix pour un séjour de 3 nuits (2 personnes) - 2 100 € avec billets pour les deux parcs, repas inclus (plus forfait) et un accès premium d'une journée. Dans cette évaluation, nous ne parlerons que des services de la chambre et de l'hôtel.<br/>Les chambres sont assez démodées, les lits sont assez inconfortables (nous avions une suite double), la télé ne fonctionne pas correctement ni ne diffuse les films censés être exclusifs au parc et malheureusement ils n'ont pas réapprovisionné notre eau la dernière nuit .<br/>La chambre en général présentait une série de défauts indignes d'un hôtel de ces caractéristiques et l'ambiance générale ne correspondait pas du tout au prix du séjour.<br/>Le service du petit déjeuner est correct sans plus, il n'y a pas une grande variété et la qualité brille par son absence, un buffet de tout hôtel pas cher.<br/>Quant aux restaurants de l'hôtel, c'est avec une grande tristesse que nous devons dire qu'ils ne valent pas du tout le coup, celui qui se prive d'un forfait repas et paie les 50€ par personne que coûte un dîner, doit savoir qu'il pourra manger le même ou mieux chez McDonald's à Disney Village.<br/>En guise d'alternative, nous n'avons pu recommander que deux restaurants sur les 8 que nous avons testés : le Plaza Garden (qui est un buffet assez correct, même s'il n'y a rien d'extraordinaire) et le Bistrot Chez Remy (Ratatouille) qui est peut-être le seul restaurant du parc qui en vaut la peine. .<br/>Sachant que le chiffre d'affaires du parc Disneyland Paris au cours de l'exercice 2021 était de plus de 900 millions d'euros, je pense qu'ils devraient s'occuper beaucoup plus de leurs hôtels et restaurants, nous reviendrons dans le parc mais je ne recommanderai jamais à personne de rester dans cet hôtel et probablement dans aucun autre de la chaîne.<br/>(Avis d'origine)<br/>Calidad-precio el Disney's Newport Bay no merece nada la pena, sinceramente, no entiendo las valoraciones de otros usuarios, mi experiencia no fue mala ni mucho menos pero la habitación y los restaurantes del hotel dejan mucho que desear.<br/>Cabe destacar que el personal del hotel es muy atento y amable (siempre te atienden con una sonrisa y eso se agradece) pero creo, que los puntos positivos acaban ahí y quiero explicarme:<br/>Para poneros en contexto: precio de la estancia de 3 noches (2 personas) - 2,100€ con entradas a los dos parques, comidas incluidas (paquete plus) y un premier access premium de un día. En esta valoración solo vamos a hablar de la habitación y servicios del hotel.<br/>Las habitaciones están bastante anticuadas, las camas son bastante incómodas (teníamos una suite doble), la tele no funciona correctamente ni reproduce las películas que supuestamente eran exclusivas del parque y por desgracia no nos repusieron el agua en la última noche.<br/>La habitación en general tenía una serie de desperfectos impropios de un hotel de estas características y la sensación general no era para nada correspondida con el precio de la estancia.<br/>El servicio de desayuno es correcto sin más, no hay gran variedad y la calidad brilla por su ausencia, un buffet de hotel barato cualquiera.<br/>En cuanto a los restaurantes del hotel, con mucha pena tenemos que decir que no vale nada la pena, quien vaya sin paquete de comida y, pague los 50€ por persona que cuesta una cena, tiene que saber que podría comer igual o mejor en el McDonald's de Disney Village.<br/>Como alternativa podríamos recomendar sólo dos restaurantes de los 8 restaurantes que probamos: Plaza Garden (que es un buffet bastante correcto, aunque tampoco para tirar cohetes) y el Bistrot Chez Remy (Ratatouille) que quizá sea el único restaurante del parque que valga la pena.<br/>Sabiendo que la facturación del parque Disneyland París durante el ejercicio de 2021 fue de más de 900 millones de €, creo que deberían cuidar mucho más sus hoteles y restaurantes, volveremos al parque pero jamás recomendaré a nadie quedarse en este hotel y probablemente en ningún otro de la cadena.",,,,,24
959,Cin Santiano,5,il y a 3 mois ,09/2022,,,,,,24
960,Salvina Modica,5,il y a 3 mois ,09/2022,"(Traduit par Google) Un bon hôtel moyen, les chambres d'hôtel au 3ème étage étaient petites mais c'était bien de l'hôtel à Disneyland c'est une bonne marche à pied mais c'était charmant l'ambiance jusque tard dans la soirée les magasins étaient partiellement ouverts ce sont à environ 1 km de l'hôtel. C'est cher, sans aucun doute, mais l'expérience est tout simplement magnifique.<br/>(Avis d'origine)<br/>Ein durchschnittlich gutes Hotel, die Hotelzimmer im 3. Stock waren klein dennoch war es schön vom Hotel Richtung Disneyland ist es ein gutes Stück zum laufen dennoch war es herrlich die Atmosphäre bis spät abends waren teilweise die Läden offen diese sind ca. 1km vom Hotel entfernt.   Es ist teuer keine Frage jedoch das Erlebnis ist einfach schön.",,,,,24
961,Claude Lories,3,il y a 3 mois ,09/2022,,,,,,24
962,Sue Josland,5,il y a 3 mois ,09/2022,"(Traduit par Google) Super salle de restauration agréable mais commençant à montrer son âge, le bas de la porte de la salle de bain a été endommagé, une partie du papier peint se détachait. Je pense qu'ils ont juste besoin d'un personnel de rafraîchissement très agréable. Le buffet du petit déjeuner était chaotique, les gens allaient partout à 9h40 beaucoup plus calme.<br/>(Avis d'origine)<br/>Great food room nice but beginning to show age, bottom of bathroom door was damaged some of the wall paper coming off. Think they just need a refresh staff ver nice. Breakfast buffet was chaos people going all over the place 9.40 0nwards much calmer.",,,,,24
963,Aymeric Pointeau,5,il y a 3 mois ,09/2022,Excellent,,,,,24
964,Victoria Aragón,5,il y a 3 mois ,09/2022,"(Traduit par Google) Hautement recommandé. La plupart du personnel parle espagnol, ils sont très attentifs à tous vos doutes et besoins, ils vous traitent très cordialement et avec respect. Il dispose d'une bagagerie au cas où vous arriveriez avant que votre cabine ne soit prête et de la même manière lors de votre départ. Le bus gratuit passe chez vous en 12 minutes et vous laisse dans les parcs en un rien de temps, ce qui fait gagner beaucoup de temps. Il y a un service d'achat du parc, que j'ai utilisé et quand je suis arrivé à ma cabine, mon achat était là sans problème, donc je n'ai pas eu à me charger. Au retour il y a un bus à l'entrée de l'hôtel pour 23€ qui nous a déposé à l'aéroport d'Orly.<br/>(Avis d'origine)<br/>Recomendadisimo. La mayoría del personal habla español, es muy atento a todas tus dudas y necesidades, trata muy cordial y respetuoso. Tiene consigna de maletas por si llegas antes de que esté preparado tu camarote e igual cuando haces el check out. El autobús gratuito pasa casa 12 min y en nada te deja en los parques, lo que hace ganar mucho tiempo. Tiene servicio de compras del parque, el cual utilice y cuando llegué a mi camarote estaba mi compra sin problemas, así no tuve que ir cargada. A la vuelta hay un bus en plena entrada de hotel de 23€ que nos dejó en el aeropuerto de Orly.",,,,,24
965,Pidder MG,5,il y a 3 mois ,09/2022,,,,,,24
966,Ricki Hugger Ingemann,4,il y a 3 mois ,09/2022,(Traduit par Google) Endroit agréable et confortable. Bien qu'il soit vraiment vieux et a besoin d'être rénové.<br/>(Avis d'origine)<br/>Nice and cozy place. Tho its really old and in need of some TLC.,,,,,24
967,P S (Pakku07),4,il y a 3 mois ,09/2022,"(Traduit par Google) L'hôtel lui-même est très bien entretenu et le personnel est très courtois. L'emplacement est bon et à seulement 10 minutes à pied du parc. Je ne déduis que des points car le buffet du petit-déjeuner était tout simplement trop complet pour nous et le choix était assez médiocre.<br/>(Avis d'origine)<br/>Das Hotel ist an sich sehr gepflegt und das Personal sehr zuvorkommend. Die Lage ist gut und nur 10min Fußmarsch vom Park entfernt. Den Punktabzug gebe ich nur, da es uns zum Frühstücksbuffet einfach zu voll und die Auswahl recht dürftig war.",,,,,24
968,Martin Orzel,4,il y a 3 mois ,09/2022,(Traduit par Google) Un bel hôtel de style maritime<br/>(Avis d'origine)<br/>Ein schönes Hotel in Maritimem Style,,,,,24
969,Quique del Valle,5,il y a 3 mois ,09/2022,,,,,,24
970,M GA,5,il y a 3 mois ,09/2022,,,,,,24
971,Encarna Jerez,5,il y a 3 mois ,09/2022,"(Traduit par Google) Hôtel magnifique. Des chambres propres, spacieuses, un buffet très varié et un personnel super sympa qui vous sert en espagnol. De plus, chaque après-midi, un personnage de Disney se rend à l'hôtel pour ravir les plus petits.<br/>Comme si cela ne suffisait pas, il est très proche du parc, même s'il dispose également d'un bus qui vous emmène et vous ramène au cas où vous n'auriez pas envie de marcher.<br/>idéal pour les familles<br/>(Avis d'origine)<br/>Magnífico hotel. Limpio, habitaciones amplias, buffet muy variado y un personal super amable que te atiende en español. Además todas las tardes un personaje Disney visita el hotel para hacer las delicias de los más pequeños.<br/>Por si fuera poco está muy cerca del parque aunque dispone además de un bus que te lleva y te trae por si no te apetece caminar.<br/>Ideal para familias", Famille ,5,5,5,24
972,Olalla Guzón Illescas,2,il y a 3 mois ,09/2022,(Traduit par Google) Le nettoyage de la chambre très régulier<br/>(Avis d'origine)<br/>La limpieza de la habitacion muy regular, Famille ,3,4,2,24
973,Chris Margaritis,4,il y a 3 mois ,09/2022,,,,,,24
974,Diego Gómez,3,il y a 3 mois ,09/2022,"(Traduit par Google) Petits déjeuners saturés de monde, peu de variété au déjeuner et au dîner et climatisation impossible à éteindre ou à demander à la réception. En plus de ça, cher comme tout Disneyland Paris. Le problème est qu'il semble le meilleur de tout le complexe...<br/>(Avis d'origine)<br/>Desayunos saturados de gente, poca variedad en las comidas y cenas y un aire acondicionado que no se puede apagar ni solicitándolo en recepción. Además de eso, caro cómo todos los de Disneyland París. El problema es que parece el mejor todos los del complejo...",,,,,24
975,Désirée Liblin,5,il y a 3 mois ,09/2022,Magnifique !!!!! Je faisais partie de la convention chaussea et tout était parfait !,,,,,24
976,Caroline Knights,4,il y a 3 mois ,09/2022,"(Traduit par Google) J'ai séjourné avant. Hôtel typique de Disney. J'ai payé une chambre supérieure, donc j'ai été un peu surpris quand la chambre était au rez-de-chaussée, oui, il y avait des portes-fenêtres mais c'était sous un toit en béton, donc c'était très sombre.<br/>Les lits étaient confortables et tout le personnel était très serviable.<br/>(Avis d'origine)<br/>Stayed before . Typical disney hotel . Paid foe a superior room so was a little surprised when room was on ground floor , yes it had patio doors but was under a concrete roof so was very dark .<br/>Beds were comfy and all staff were very helpful .",,,,,24
977,Javier Barreiro Veiguela,5,il y a 3 mois ,09/2022,,,,,,24
978,claude osta,5,il y a 3 mois ,09/2022,(Traduit par Google) Bel endroit. Foule à visiter.<br/>(Avis d'origine)<br/>Great place. Crowded to visit .,,,,,24
979,lrn,1,il y a 3 mois ,09/2022,"(Traduit par Google) Un embarras d'un hôtel. Après s'être assurés pendant deux mois qu'ils avaient un lit pour mon bébé, nous avons dû attendre jusqu'à 23h du soir à partir de 9h30 pour qu'ils nous apportent un lit avec des draps<br/>Je voulais faire une réclamation et ils ne m'ont pas laissé prétendre que le directeur de l'hôtel n'était pas là<br/>Très mauvais service et mauvaise attention<br/>(Avis d'origine)<br/>Una vergüenza de hotel. Después de asegurarme desde hace dos meses que tuviesen cuna para mi bebé hemos tenido que esperar hasta las 11 de la noche desde las 9 y media para que nos trajesen una cuna con sábanas<br/>He querido poner una reclamación y no me han dejado alegando que no estaba el manager del hotel<br/>Muy mal servicio y pésima atención", Vacances ,1,5,1,24
980,Alfred Torrelles,5,il y a 3 mois ,09/2022,,,,,,24
981,Christele Renault,5,il y a 3 mois ,09/2022,C était un superbe hôtel,,,,,24
982,Thirty Something,4,il y a 3 mois ,09/2022,"(Traduit par Google) Très bien situé, à environ 8 minutes à pied du Disney Village. Bel hôtel et bonne piscine. La piscine extérieure n'est pas ouverte en septembre, je ne sais pas quand elle a fermé. Je pense que l'hôtel a besoin d'une mise à niveau dans l'ensemble des chambres, des ports USB, de la télévision intelligente, etc. Toujours semblé être très occupé, ne dégageait pas une ambiance décontractée contrairement à l'hôtel Marvel.<br/>(Avis d'origine)<br/>Great location, about a 8min walk to the Disney Village. Nice hotel and good pool. Outdoor pool not open in September not sure when it closed. I think the hotel needs an upgrade in the rooms overall, USB ports, smart TV etc. Always seemed to be very busy, didn't give off a chilled vibe unlike the Marvel Hotel.",,,,,24
983,Hector Manjarrez,4,il y a 3 mois ,09/2022,"(Traduit par Google) Je m'attendais à mieux de l'hôtel, c'est beau et propre mais c'est tout. Le buffet très complet.<br/>(Avis d'origine)<br/>Esperaba más del hotel, es bonito y limpio pero hasta ahí. El buffet muy completo.",,,,,24
984,Geert Blomme,4,il y a 3 mois ,09/2022,"(Traduit par Google) Accueil chaleureux, chambres bien tenues, literie de bonne qualité, salle de bain correcte et bien rangée.<br/>(Avis d'origine)<br/>Vriendelijke ontvangst,goede verzorgde kamers.bedden zijn van goeie kwaliteit.badkamer voldoende en netjes.",,,,,24
985,hussain almarhoon,4,il y a 3 mois ,09/2022,"(Traduit par Google) Très excellent emplacement dans la gamme Disneyland, très adapté aux familles<br/>(Avis d'origine)<br/>موقع ممتاز جدا داخل نطاق ديزني لاند ، مناسب جدا للعوائل",,,,,24
986,Dave Trf,5,il y a 3 mois ,09/2022,,,,,,24
987,Salvatore Abbellito,5,il y a 3 mois ,09/2022,"(Traduit par Google) Un personnel soigneusement sélectionné, une propreté soignée dans les moindres détails, un séjour plus qu'agréable, leurs petits déjeuners sont super copieux, et l'accueil fait qu'on se sent comme chez soi, bref, pour un séjour en toute détente et sans soucis (comme le parc fournit) Je le recommande vivement!<br/>(Avis d'origine)<br/>Personale selezionato accuratamente, pulizia curata nei minimi particolari, un soggiorno più che gradevole, le loro colazioni sono super abbondanti, e l’accoglienza ti fa sembrare di essere a casa, insomma, per un soggiorno in totale relax e spensieratezza (come il parco prevede) io lo consiglio vivamente!",,,,,24
988,Angelica Torres,5,il y a 3 mois ,09/2022,(Traduit par Google) Très riche toute votre attention très bien.<br/>(Avis d'origine)<br/>Muy rico todo su atención muy bn.,,,,,24
989,Colin O'Callaghan,4,il y a 3 mois ,09/2022,"(Traduit par Google) Tellement amusant! Réservez vos repas à l'avance. Oui le bar est cher mais ça vaut le coup pour un régal 😇. De plus, l'emplacement est génial littéralement à 5 minutes du village et à 10 minutes du parc.<br/>(Avis d'origine)<br/>So fun! Book your meals in advance. Yes the bar is expensive but worth it for a treat 😇. Also the location is great literally 5 minutes from the village and 10 minutes from the park.",,,,,24
990,Laura AndrejausKaite,5,il y a 3 mois ,09/2022,,,,,,24
991,stephanie collin,5,il y a 3 mois ,09/2022,"Hotel proche du parc propre, Nombreux restaurants, personnel accueillant",,,,,24
992,Gerard de Muinck,5,il y a 3 mois ,09/2022,(Traduit par Google) Bel endroit. Plus grand que vous ne l'imaginez ! Chambres propres et calme.<br/>(Avis d'origine)<br/>Great place. Bigger than you imagine! Clean rooms and quiet.,,,,,24
993,Adeline Tavares,4,il y a 4 mois ,09/2022,,,,,,24
994,James Steel,4,il y a 4 mois ,09/2022,"(Traduit par Google) Séjour très agréable, la nourriture était bonne et la piscine était belle - en plus, hé, Disneyland Paris. Le seul inconvénient, c'est que nous avions réservé une chambre pour quatre d'entre nous et honnêtement, les deux lits fournis étaient tous les deux trop petits pour cela. S'il y avait eu un vrai double et un double étroit, alors peut-être, mais les deux doubles étroits ne fonctionnent pas et je ne pense pas qu'il faille vendre des choses qui ne fonctionnent pas. Toujours bon dans l'ensemble cependant.<br/>(Avis d'origine)<br/>Very pleasant stay,  the food was good and the pool was nice - plus, hey, Disneyland Paris.  The only niggle is that we booked one room for four of us and honestly the two beds provided were both too small for that.  If it had been one proper double and one narrow double then perhaps, but both narrow doubles doesn't work and I don't think one should sell things that don't work.  Still good overall though.",,,,,24
995,Virginie Serein,4,il y a 4 mois ,09/2022,J'ai bien aimé le thème de la mer et il a bien été intégré au monde de Disney. L'hôtel est vraiment très très beau intérieurement et exterieurement. Le concept des chambre de 4 c'est super quand on a des enfants et la literie est de bonne qualite.Le personnel est très gentil et très serviable. J'ai bien aimé la piscine de l'hôtel et le buffet du restaurant est très bien garni. Les navettes pour le parc sont nombreuses. Dommage que les tarifs ne sont pas accessible à tous. Et il faut aimer le monde car les hôtels sont bien remplis.,,,,,24
996,Nicolas,5,il y a 4 mois ,09/2022,"Chambre très confortable et propre, le petit déjeuner est excellent et le choix est très large, je recommande !",,,,,24
997,Harald v Staveren,5,il y a 4 mois ,09/2022,"(Traduit par Google) Nous avons passé un très bon moment dans cet hôtel, très bon petit déjeuner où tout était présent. Personnel très sympathique. Nous avons eu des privilèges compas, ce qui est fortement recommandé<br/>(Avis d'origine)<br/>We hebben een hele fijne tijd gehad in dit hotel, heel goed ontbijt waar alles aanwezig was. Erg vriendelijk personeel. We hadden wel compas privileges, dat is echt een aanrader",,,,,24
998,Nathalie Rigault,5,il y a 4 mois ,09/2022,(Traduit par Google) Haut<br/>(Avis d'origine)<br/>Top,,,,,24
999,Marie-Paule Boulanger,5,il y a 4 mois ,09/2022,Hotel bien placé  et calme. Service compass club parfait.,,,,,24
1000,Airbourne 707,5,il y a 4 mois ,05/2021,"(Traduit par Google) Super hôtel dans un emplacement très pratique à l'entrée du parc. C'était notre 2ème visite à Disneyland Paris. Belle architecture hôtelière avec un grand lac devant l'hôtel et sa propre piscine. Moins mouvementé que l'Hôtel Cheyenne. Très bon parking et accès. Nourriture &amp; hôtel top mais cher. Marchez jusqu'à l'entrée du parc environ 10 minutes. Nous avions une vue latérale sur le lac, ce qui était bien sûr agréable.<br/>(Avis d'origine)<br/>Super Hotel mit sehr günstiger Lage zum Parkeingang. War unser 2. Besuch im Disneyland Paris. Schöne Hotel-Architektur mit großem See vor dem Hotel und eigenem Schwimmbad. Weniger hektisch als das Hotel Cheyenne. Sehr gute Parkmöglichkeit und Zufahrt. Essen &amp; Hotel top aber hochpreisig. Weg zum Parkeingang ca. 10 Minuten. Wir hatten seitlichen Seeblick, was natürlich schön war.",,,,,24
1001,Christian Plancheneau,5,il y a 4 mois ,09/2022,Calme mais petit déjeuner très cher,,,,,24
1002,bruno bourbon,3,il y a 4 mois ,09/2022,,,,,,24
1003,inma ruiz araujo,5,il y a 4 mois ,09/2022,"(Traduit par Google) Tout était phénoménal et les ouvriers étaient super, surtout un serveur qui nous a accompagnés plusieurs fois. Florián, le garçon, était un charme.<br/>(Avis d'origine)<br/>Todo fenomenal y los trabajadores estupendos sobre todo un camarero que nos atendió varias veces Florián un encanto el muchacho.",,,,,24
1004,Indumentaria Tradicional Aragonesa ATL,5,il y a 4 mois ,09/2022,,,,,,24
1005,Cayi mon,5,il y a 4 mois ,09/2022,"(Traduit par Google) Super sensation Disney. Grande chambre, vue fantastique. Personnel gentil et serviable. C'était de belles vacances :)<br/>(Avis d'origine)<br/>Tolles Disneyfeeling. Zimmer klasse, Ausblick traumhaft. Mitarbeiter nett und hilfsbereit. War ein schöner Urlaub :)",,,,,24
1006,Javier Suárez,2,il y a 4 mois ,09/2022,"(Traduit par Google) A notre arrivée, après avoir vu la chambre, nous avons informé la réception que :<br/>- Sous l'un des lits, il y avait un emballage de biscuits et de torsades.<br/>- Dans l'armoire de la salle de bain, il y avait 2 bouteilles d'eau vides, qui, j'imagine, n'avaient pas été récupérées lors du séjour précédent.<br/>- Une prise sur la table de chevet a été retirée du mur et maintenue suspendue par les fils.<br/>A ce jour, tout reste pareil.<br/>- Aujourd'hui, alors que nous avons réservé pour dîner ici et que nous sommes assignés à 22h15, une fois arrivés nous constatons que certaines préparations ne sont plus réapprovisionnées : gambas, bananes, viande rôtie, fondue au chocolat, entre autres. Nous demandons des explications au responsable et il nous dit : ""nous n'en avons plus, alors mangez ce qu'il y a"".<br/>(Avis d'origine)<br/>A nuestra llegada, tras ver la habitación, avisamos en recepción que:<br/>- Debajo de una de las camas había un envoltorio de galletas y torzos de las mismas.<br/>- En el mueble del baño había 2 botellas vacías de agua, que imagino no se habían recogido de la anterior estancia.<br/>- Un enchufe de la mesita estaba sacado de la pared y se mantenía colgado por los cables.<br/>A día de hoy, todo sigue igual.<br/>- Hoy, que hemos reservado para cenar aquí y nos asignan a las 22:15h, una vez que llegamos vemos que ciertos preparados ya no se reponen: gambas, plátanos, carne asada, fondeu de chocolate, entre otros. Pedimos explicaciones al encargado y nos dice: ""ya no nos queda, así que coman de lo que hay"".", Vacances ,2,2,2,24
