,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,VoyageType,RoomRate,EmplacementRate,ServiceRate,HostelType
1853,Francisco Pires,5,il y a 9 mois ,03/2022,"(Traduit par Google) Je n'ai pas eu l'occasion de passer la nuit, mais la boutique, le bar, le restaurant, la thématique, tous fantastiques. L'odeur de cet hôtel est phénoménale aussi ! Les membres du personnel sont plus que gentils et très arrangeants!<br/>(Avis d'origine)<br/>Have not had the opportunity to stay overnight, but the shop, the bar, the restaurant, the theming, all fantastic. The smell of this hotel is phenomenal as well! Staff members are beyond nice and very accommodating!",,,,,26
1854,Elias,5,il y a 9 mois ,04/2022,,,,,,26
1855,Pierre Larramendy,5,il y a 9 mois ,04/2022,Un séjour trop court ! Un endroit idéal pour une conférence et un séminaire de travail. Une  organisation millimétrée. Chapeau !,,,,,26
1856,Ke Quynh Pham,5,il y a 9 mois ,04/2022,"Magnifique !! Bienvenue dans le monde de Marvels, et la nourriture y l'est aussi, on mange bien et on s'amuse bien dans cet hôtel.",,,,,26
1857,Cedric Houée,5,il y a 9 mois ,04/2022,,,,,,26
1858,Pauline Serre,5,il y a 9 mois ,03/2022,,,,,,26
1859,Judit Eszter Barna,5,il y a 9 mois ,03/2022,(Traduit par Google) Magnifique<br/>(Avis d'origine)<br/>Szép,,,,,26
1860,Loumani,5,il y a 9 mois ,03/2022,Tous simplement magnifiques !!!!!!,,,,,26
1861,dumay philippe,5,il y a 9 mois ,03/2022,,,,,,26
1862,Hervé Gaspari Joly,5,il y a 9 mois ,03/2022,,,,,,26
1863,Simon Kalbusch,5,il y a 9 mois ,03/2022,,,,,,26
1864,Ilanit Cohen,5,il y a 9 mois ,03/2022,Notre séjour dans cet hôtel à été un vrai rêve éveillé le personnel est très agréable et aux petits soins les chambres sont très design et confortables les peignoirs tellement beaux et doux avec les tailles adaptées à chacun de mes enfants<br/>Cadeaux faits pourcles adultes etvles enfants a notre arrivée j'ai tout adoré et je reviendrai tres certainement dans cet hôtel pour min prochain séjour à Disney, Vacances ,5,5,5,26
1865,Marie Ollivier,5,il y a 9 mois ,03/2022,,,,,,26
1866,Barbara Siraut,5,il y a 9 mois ,03/2022,top hôtel ! décoration unique et extraordinaire de la réception aux chambres.<br/>endroit exceptionnel<br/>superbe chambre<br/>piscine extra,,,,,26
1867,Sébastien deshayes,5,il y a 9 mois ,03/2022,,,,,,26
1868,Russell Long,4,il y a 9 mois ,03/2022,(Traduit par Google) Service de qualité supérieure. Le thème des œuvres d'art est attrayant et les clients peuvent explorer différents domaines. Vous pouvez vous attendre à payer cet euro disney supplémentaire ici<br/>(Avis d'origine)<br/>Top quality service. The art work theme is attractive and guests can enjoy exploring different areas. You can expect to be paying that extra disney euro here,,,,,26
1869,Vero Gaudin,5,il y a 9 mois ,03/2022,Super !! J'adore la décoration de l'hôtel et la propreté.,,,,,26
1870,Aurélie LUNARDELLI,5,il y a 9 mois ,03/2022,"Confortable, literie au top, bien insonorisé, très bon petit déjeuner et très beau",,,,,26
1871,Marina MARTIN,5,il y a 9 mois ,03/2022,,,,,,26
1872,Guillo Benoist,5,il y a 9 mois ,03/2022,,,,,,26
1873,Emmanuel Lecoupeur,5,il y a 9 mois ,03/2022,,,,,,26
1874,maria cristina fedi,5,il y a 9 mois ,03/2022,,,,,,26
1875,blomme aurelie,5,il y a 9 mois ,03/2022,,,,,,26
1876,Alexandra V,5,il y a 9 mois ,03/2022,"Ma premiere fois dans un hotel Disney et c'etait vraiment genial ! Le personnal est tres gentil, a l'ecoute, et passioné ! Le service est top, du debut a la fin on a vraiment ete bien recu ! Et l'hotel est parfaitement dans le theme Marvel du sol au plafond ! Une experience incroyable qu'on a hate de revivre !",,,,,26
1877,Mathieu Bachimont,5,il y a 9 mois ,03/2022,🤩,,,,,26
1878,Oz Roitemberg,4,il y a 9 mois ,03/2022,,,,,,26
1879,Cindy Poupenez,5,il y a 9 mois ,03/2022,"Très bon séjour, cadre magnifiques 😍😍 piscine au top",,,,,26
1880,Kevin Körner,4,il y a 9 mois ,03/2022,"(Traduit par Google) Très, très grand hôtel, tout a l'air super bien et de grande qualité. L'ambiance et la magie typique de Disney s'estompent immédiatement et les employés sont très sympathiques, de bonne humeur et gentils avec les enfants. Malheureusement, les chambres étaient déjà un peu sales. Nous aimerions toujours visiter l'hôtel à nouveau. Recommandation claire!<br/>(Avis d'origine)<br/>Ganz ganz tolles Hotel, sieht alles super gut und hochwertig aus. Die Atmosphäre und der typische Disney Zauber färbt sofort ab und die Mitarbeiter sind sehr freundlich, gut gelaunt und lieb zu Kindern. Leider waren die Zimmer bereits etwas schmutzig. Wir würden das Hotel aber trotzdem gern wieder besuchen. Klare Empfehlung!",,,,,26
1881,Cheryl Hurstwaite,5,il y a 9 mois ,03/2022,"(Traduit par Google) Tellement propre, professionnel et propre. La nourriture était délicieuse<br/>(Avis d'origine)<br/>So clean, professional and clean. Food was delicious",,,,,26
1882,Cosmin Florea,5,il y a 9 mois ,03/2022,(Traduit par Google) recommander<br/>(Avis d'origine)<br/>Recomand,,,,,26
1883,Hervé André,5,il y a 9 mois ,03/2022,Hôtel relooker,,,,,26
1884,Hanle Joo,5,il y a 9 mois ,03/2022,,,,,,26
1885,Sylvain Dexet,5,il y a 9 mois ,03/2022,"Chambres magnifique, décor de l'hôtel génial, piscine et des ateliers Marvel pour les enfants",,,,,26
1886,Peter Torenvlied,5,il y a 9 mois ,03/2022,,,,,,26
1887,Simon PECHIN (Straexy),5,il y a 9 mois ,03/2022,,,,,,26
1888,Niranjana Rajeev,5,il y a 9 mois ,03/2022,,,,,,26
1889,Ramanan Vaitheeswaran,5,il y a 9 mois ,03/2022,(Traduit par Google) La meilleure hospitalité que vous puissiez obtenir et un hôtel si moderne et cool. J'y retournerai certainement et plus de jours cette fois<br/>(Avis d'origine)<br/>Best hospitality you can get and so modern and cool hotel. Definitely going there again and more days this time,,,,,26
1890,Guillermo Díaz Gil,5,il y a 9 mois ,03/2022,"(Traduit par Google) Un hôtel spectaculaire, l'ambiance, la décoration... ils sont incroyables, vraiment réussis pour les amoureux de Marvel. Grands restaurants pour tout repas et bon service. Il dispose également d'une salle de sport et d'une belle piscine. Enfin la salle on passe. Et en 10 minutes vous êtes à l'intérieur des parcs à pied.<br/>(Avis d'origine)<br/>Un hotel espectacular, el ambiente, la decoración... son increíbles, realmente conseguido para amantes de Marvel. Los restaurantes geniales para cualquier comida y buena atención. Además tiene gimnasio y una buena piscina. Por último la habitación una pasada. Y en 10 minutos estás dentro de los parques caminando.",,,,,26
1891,Mónica Milá,4,il y a 9 mois ,03/2022,,,,,,26
1892,Céline Pilot,5,il y a 9 mois ,03/2022,(Traduit par Google) Brillant!!!<br/>(Avis d'origine)<br/>Genial!!!,,,,,26
1893,Vicente Rios,5,il y a 9 mois ,03/2022,,,,,,26
1894,Mary ange Bounaud,5,il y a 9 mois ,03/2022,,,,,,26
1895,Cuvelier Audrey,5,il y a 9 mois ,03/2022,"Hôtel sublime, je recommande! Seul bémol nous n'avons pas eu de place au restaurant pour souper le soir....",,,,,26
1896,Fabien Léauté,4,il y a 9 mois ,03/2022,,,,,,26
1897,Roei Samuel,5,il y a 9 mois ,03/2022,,,,,,26
1898,Mairi leitch,5,il y a 9 mois ,03/2022,(Traduit par Google) Absolument fantastique. Le service est incroyable. Le travail d'art et l'attention portée aux détails sont fantastiques<br/>(Avis d'origine)<br/>Absolutely fantastic. The service is amazing. The art work and attention to detail is fantastic,,,,,26
1899,Laura Drion,5,il y a 9 mois ,03/2022,"Superbe séjour en famille dans cet hôtel.<br/>Personnel très accueillant et professionnel.<br/>Chambre luxueuse, propre et confortable.<br/>Pas eu le temps de tester la piscine malheureusement qui semblait être au top.<br/>Rencontre avec spiderman a ne pas manquer. Nos enfants ont eu des étoiles plein les yeux.",,,,,26
1900,Stephen Kenworthy,5,il y a 9 mois ,03/2022,(Traduit par Google) Hôtel génial. Excellent choix de nourriture. Réservez et allez voir spiderman<br/>(Avis d'origine)<br/>Brilliant hotel. Excellent choice of food. Book and go see spiderman,,,,,26
1901,Eduardo Rodríguez,5,il y a 9 mois ,03/2022,"(Traduit par Google) De loin le meilleur hôtel de Disneyland Paris, tout neuf et bien situé. Un mais le nettoyage des chambres, qui est régulier ou très bon s'ils le font dans le noir. 100% recommandable<br/>(Avis d'origine)<br/>Con diferencia el mejor Hotel de Disneyland París, muy nuevo y bien ubicado. Un pero la limpieza de las habitaciones, eso está regular o muy bien si lo hacen a oscuras. 100% recomendable",,,,,26
1902,Bet,1,il y a 9 mois ,03/2022,"(Traduit par Google) MORTEL. CATASTROPHIQUE pour ce que vous payez.<br/>Nous sommes allés fêter les 2 ans de ma fille, nous sommes restés 4 nuits, au New York de l'hôtel Marvel, nous avons dîné 4 jours au restaurant buffet, la fille a senti quelque chose qui n'allait pas, elle vomissait depuis 4 jours, nous avons dû appeler une ambulance, parce que le premier jour de vomissements ne s'est pas arrêté, même du sang. Une fortune, pour rester à l'hôtel. et quand vous leur avez demandé de nettoyer la chambre et les toilettes, ils ne l'ont pas fait. Tout sale de vomi. Je n'y retournerai pas, car ce n'est PAS bon marché ! 🤬<br/>(Avis d'origine)<br/>FATAL. CATASTRÓFICO para lo que pagas.<br/>Fuimos a celebrar los 2 años de mi hija, nos alojemos 4 noches, En el hotel New York of the marvel, cenemos los 4 días en el restaurante bufet, la niña algo le sentó mal, estuvo 4 días vomitando, tuvimos que llamar a una hambulancia, porque el primer día de vomitos no paro, hasta sangre. Un dineral, para quedarte en el hotel. y cuándo pedias que limpiarán la habitación y el wc no lo hacían. Todo sucio de vomito. No volveré, porque barato NO ES! 🤬",,,,,26
1903,Romeo Gligorov,2,il y a 9 mois ,03/2022,,,,,,26
1904,Océ Cocotte,5,il y a 9 mois ,03/2022,"Une expérience complètement incroyable dans cet hôtel de rêve 😍 un grand merci à tous les cas members rencontrés. La suite spiderman est exceptionnelle avec sa vue sur le lac notamment. Les prestations de l'hôtel sont parfaites : restaurants, boutique, piscine, espace détente... le tout dans un décor tout aux couleurs Marvel. Magnifiques tableaux dans l'hôtel. Mention spéciale pour Nair, Mohamed et Angelo Giuseppe qui ont rajouté de la magie à notre séjour pour l'anniversaire de ma sœur 😁",,,,,26
1905,INBAL AMIR,5,il y a 9 mois ,03/2022,"(Traduit par Google) Super hôtel. À 5 minutes à pied des parcs. Un vrai plaisir. Lits confortables. Grands oreillers. Le service est excellent.<br/>L'hôtel dispose d'une piscine et d'une piscine. Le petit déjeuner est varié (pas comme en Israël, mais vous pouvez certainement manger à votre guise) Profitez-en !!!<br/>(Avis d'origine)<br/>אחלה מלון. 5 דק הליכה מהפארקים. תענוג ממש. מיטות מפנקות. כריות אחלה. השירות מצויין.<br/>במלון יש בריכה וחדכ. ארוחת הבוקר מגוונת ( לא כמו בארץ, אבל בהחלט אפשר לאכול לשובע) תהנו!!!",,,,,26
1906,Marshall Williams,5,il y a 9 mois ,03/2022,"(Traduit par Google) Nous ne sommes pas restés à l'hôtel mais nous l'avons visité pendant notre séjour au Cheyenne. Prochain voyage à Disney, nous séjournerons à l'hôtel Marvel. Il a l'air incroyable de bout en bout. Ils ont un club pour enfants, une piscine, une salle de sport et bien plus encore après la fermeture des parcs, ce qui est un bon ajout.<br/>(Avis d'origine)<br/>We didn't stay at the hotel but did tour it while we were staying at the Cheyenne. Next trip to Disney we will stay at the Marvel hotel. It looks amazing through and through. They have a kids club, pool, gym, and more to do after the parks close which is a nice add on.",,,,,26
1907,Sara Spoken,5,il y a 9 mois ,03/2022,,,,,,26
1908,Cindy Guiberteau,5,il y a 9 mois ,03/2022,,,,,,26
1909,Frank Ruysschaert,4,il y a 9 mois ,03/2022,,,,,,26
1910,Pierre pierre.pinard69,5,il y a 9 mois ,03/2022,"Bel hôtel, avec un bon accueil où l'univers Marvel nous fait replonger en enfance.",,,,,26
1911,Alessia Padellaro,5,il y a 9 mois ,03/2022,,,,,,26
1912,jeanne-andrée Vincent,5,il y a 9 mois ,03/2022,New York hotel  genial ! Personnel  tres serblable.les chambres spacieuses modernes et confortables.,,,,,26
1913,Francesco Gianninò,5,il y a 9 mois ,03/2022,"(Traduit par Google) Fantastique hôtel situé à l'intérieur du parc Disneyland, tous sur le thème de Marvel !<br/>Endroit cosy et personnel très gentil..<br/>Je recommande cet hôtel pour un séjour dans les parcs Disneyland ❤️<br/>(Avis d'origine)<br/>Fantastico hotel situato all'interno del parco Disneyland, tutto a tema Marvel!<br/>Posto accogliente e personale gentilissimo..<br/>Consiglio questo hotel per un soggiorno ai parchi Disneyland ❤️",,,,,26
1914,Gareth Wood,2,il y a 9 mois ,03/2022,"(Traduit par Google) L'hôtel a l'air incroyable, opinions mitigées sur le personnel. Certains étaient bons, d'autres moyens et d'autres désagréables.<br/>J'ai passé 3 nuits et je n'ai pas dormi. La climatisation n'est pas assez bonne et les chambres sont trop chaudes (même fin mars). Quel dommage.<br/>(Avis d'origine)<br/>Hotel looks amazing, mixed opinions on staff. Some were good, some average and some rude.<br/>Stayed for 3 nights and didn’t sleep. The air conditioning is not good enough and rooms are too hot (even in late March). Such a shame.",,,,,26
1915,Jelmer van der Stel,4,il y a 9 mois ,03/2022,"(Traduit par Google) Un très bel endroit où séjourner. Se sent premium bien que le petit-déjeuner en libre-service pour ce prix soit un acte criminel absolu. Il y a de la poussière au-dessus de la nourriture, la qualité n'était pas excellente et les poignées de cuillère pour mettre la nourriture dans votre assiette étaient trop chaudes à manipuler.<br/>(Avis d'origine)<br/>A very nice place to stay. Feels premium although the self-service breakfast for that price is a absolute criminal act. There is dust above the food, quality was not great and the spoon handles to get the food on your plate were way to hot to handle.",,,,,26
1916,fx berquet,5,il y a 9 mois ,03/2022,,,,,,26
1917,Skylar Edwards,4,il y a 9 mois ,03/2022,(Traduit par Google) Très bel hôtel mais le prix reflète à coup sûr. Beaucoup d'enfants mais c'est aussi normal d'être un hôtel Disney.<br/>(Avis d'origine)<br/>Very nice hotel but the price reflects for sure. A lot of kids but that’s also to be expected being a Disney hotel.,,,,,26
1918,jan boender,5,il y a 9 mois ,03/2022,,,,,,26
1919,Diego Macucho Di Marco,5,il y a 9 mois ,03/2022,,,,,,26
1920,Noelia Ramos,5,il y a 9 mois ,03/2022,(Traduit par Google) Spectaculaire!!! Nous allons répéter 😍<br/>(Avis d'origine)<br/>Espectacular!!! Repetiremos 😍,,,,,26
1921,Ayna Jhd,3,il y a 9 mois ,03/2022,,,,,,26
1922,Aurélien Goubier,5,il y a 9 mois ,03/2022,,,,,,26
1923,Christele Lefebvre Goldenstein,5,il y a 10 mois ,03/2022,Très bel hôtel à la déco atypique,,,,,26
1924,ric jouanin,5,il y a 10 mois ,03/2022,"Personne au top , chambre magnifique hôtel magnifique. J y retournerais. Merci a vous",,,,,26
1925,L. M,3,il y a 10 mois ,03/2022,"Les plus:<br/>-Hall d'accueil magnifique<br/>- Station Hero top<br/>- Skyline Bar splendide , moderne<br/>- Personnel accueillant et bienveillant<br/>- La TV miroir<br/>- La place avec les statues<br/>- Situation à 5min du disney village et entrées parcs<br/>Le moins et non des moindres pour un hôtel de ce standing:<br/>- Rideau décroché et non remis en trois jours malgré notre signalement<br/>- Bourrons de Poussière sous un des lits, et pas d'un jour!<br/>- Joints de douche jaunis par le tartre<br/>- Bonde évier coincée<br/>- Miroir de la salle de bain qui se décolle dans le bas<br/>- Rail coupant qui dépasse au niveau de la votre de séparation des toilettes<br/>- Couloir : Les seuils de porte font sales du au collage grossier de la moquette<br/>Pour un hôtel 4 étoiles, je trouve cela inadmissible! Tout doit être impeccable!<br/>Oui le cadre est fabuleux, mais cela ne fait pas tout! Passez le bling bling, attardez vous sur les finitions..<br/>Pour rappel ouverture juin 2021", Vacances · Amis ,3,5,5,26
1926,Boscanean Igor,4,il y a 10 mois ,03/2022,,,,,,26
1927,L G,3,il y a 10 mois ,02/2022,"Positif : l'accueil ( réception, personnel ménage et sécurité ), la piscine, l'espace, la proximité avec le parc<br/>Négatif : chambre très poussiéreuse, le chauffage. Nous avions demandé une accessibilité de chambre lors de la réservation, nous avons été mis au dernier étage au fond. Nous avons tenté de négocier mais en réponse les premières chambres ne pouvaient nous être attribuées car ce sont des terrasses. Dommage pour un long séjour.<br/>La conciergerie nous a confirmé que les billets de parcs PMR se vendaient sur place avec carte priorité. Le lendemain matin nous y allons les acheter, et c'était une autre personne qui nous a dit que non, qu'il fallait aller au guichet des parcs.<br/>Rapport qualité prix de la restauration un peu décevant.<br/>Certains membres du personnel devraient revoir leur attitude hautaine et expéditive, nous attendons d'être impressionnés par les prestations de l'hôtel, non pour le reste. Nous avons connu l'hôtel New York à ses débuts plus chaleureux et disponible, il est certain que nous ne reviendrons pas.", Famille ,3,5,3,26
1928,Saoussen CAPONE,5,il y a 10 mois ,03/2022,Très bon séjour<br/>Je tiens particulièrement à remercier Jeremy à la réception<br/>Sandra service conciergerie<br/>Gisele au kids club Marcel design<br/>Ainsi que Kristofer<br/>Qui ont su être disponible à l’écoute et qui ont contribué à rendre ce séjour encore plus exceptionnel<br/>Mon fils a réaliser son rêve<br/>L’hôtel est parfaitement situé pas besoin de navette pour rejoindre les 2 parcs<br/>La décoration est à la hauteur de nos attentes<br/>Hâte de réitérer l’expérience, Famille ,4,5,5,26
1929,Stéphanie Gérard,5,il y a 10 mois ,03/2022,"De retour hier soir d'un séjour dans cet hôtel, comment dire....<br/>Est ce que je peux habiter la bas ????<br/>On ne va pas se mentir, l'hôtel est très cher certes, mais n'oublions pas que c'est quand même un 5 étoiles donc...🤷<br/>Je ne sais pas par où commencer. La déco est juste magnifique, on a fait le tour de tous les couloirs avec mon fils pour essayer de les voir toutes (oui oui, les 8 étages et sans se perdre 💪). On a tous dans notre entourage le papy, le tonton ou n'importe qui un peu râleur qui nous accompagne contraint et forcé chez mickey, emmenez le dans cet hôtel et laissez le y passer la journée pendant que vous profitez du parc, vous le récupérerez zen !! Entre la piscine intérieure/extérieure à 30 degrés et bain à bulles à 34 degrés, le sauna, le hammam, le Marvel design studio pour ceux qui se sentent une âme d'artiste (vous y ferez la connaissance de Gisèle, même si vous n'aimez pas dessiner, vous adorerez la rencontrer 😉), la recontre avec Spiderman ou juste la station photo, les mélomanes trouveront un piano dans ce coin là d'ailleurs 🤫😉 et la salle de sport pour les plus courageux (vous noterez que je n'ai pas pris de photo de la salle de sport 🤭🤫) il y a de quoi s'occuper !!<br/>Ensuite les chambres... Nous avons eu le privilège d'occuper la chambre 5222, une vue à couper le souffle😍😍😍😍😍😍<br/>La literie est parfaite, s'en est presque un crime de devoir sortir du lit, plein de petites options qui pour moi sont superflues mais en amuseront sûrement beaucoup, le Bluetooth dans la salle de bain pour écouter votre musique dans les haut parleurs de la salle de bain, la chromecast dans la télé, la possibilité de connecter votre compte disney +.<br/>Et pour finir les bars et restaurants...<br/>(Évidemment, là encore ça représente un coup, pour les personnes comme moi dont les moyens sont limités, il faut budgeter longtemps à l'avance et si vous êtes plus restaurant que fast-food, optez pour la pension complète, ça vous reviendra franchement moins cher.)<br/>Je disais donc, les bars, deux bars, deux ambiance, le Bleecker street, plutôt bar de jour pour se poser en terrasse ou sur une banquette pour prendre un café (avec un bon bouquin c'est pas mal) et le skyline pour une soirée à New-York où il se passe parfois des événements inattendus 🤫<br/>Et pour finir, les restaurants que j'ai eu la chance de pouvoir prendre en photo avant leurs ouvertures(oui je sais, je parle beaucoup 🤷🤷😁)<br/>Vous avez le Manhattan, où vous pourrez mangez sous un lustre somptueux qui représente hasgard (je fais la maline avec cette info mais c'est juste parce qu'on me l'a dit au petit déjeuner hier matin !!!) c'est un restaurant de cuisine italienne à la carte, juste un léger bémol pour moi qui n'aime ni le chocolat ni les desserts avec alcool, mais le bémol est léger parce que j'ai pu prendre le dessert de la veuve noire sur le menu enfant😁. Et le downtown, restaurant buffet à volonté, il me semble d'ailleurs avoir déjà laissé un avis il y a quelques temps dessus, le burger vegan et le carot cake sont toujours à tomber 💖💖💖 !!!<br/>Je pense avoir perdu les trois quarts des gens à la moitié de l'avis tellement il est long😂😂😂. Mais si vous avez une chose à retenir, c'est foncez, franchement on a adoré !!",,,,,26
1930,John Bunt,5,il y a 10 mois ,02/2022,"(Traduit par Google) Endroit cool avec un bar, des restaurants et des magasins de haute qualité.<br/>(Avis d'origine)<br/>Cool place with high-quality bar, restaurants, and shops.",,,,,26
1931,Stéphane AIT,5,il y a 10 mois ,03/2022,Qui n'aime pas ?,,,,,26
1932,zimon track,5,il y a 10 mois ,03/2022,,,,,,26
1933,david 63,5,il y a 10 mois ,03/2022,Très bel hôtel refait entièrement sur le thème Marvel. Non fan vous n y trouverez rien de passionnant. Pour les fans c est THE hôtel du Parc!,,,,,26
1934,Manon Jalliffier,5,il y a 10 mois ,03/2022,,,,,,26
1935,Simone Bertotto,5,il y a 10 mois ,03/2022,,,,,,26
1936,jeyson Stark,5,il y a 10 mois ,03/2022,,,,,,26
1937,JL Suárez,5,il y a 10 mois ,03/2022,"(Traduit par Google) Tous positifs, traitement imbattable. Les chambres spectaculaires et le restaurant Manhattan de haute qualité. Déjeuners et dîners de dix. recommandé pour les familles<br/>(Avis d'origine)<br/>Todo positivo,  trato inmejorable.  Las habitaciones espectaculares y el restaurante Manhatan de mucha calidad. Comidas y cenas de diez. Recomendable para familias",,,,,26
1938,Raymond Jackson,5,il y a 10 mois ,03/2022,"(Traduit par Google) Que vous recherchiez l'expérience 5 étoiles de New York ou que vous aimiez Marvel ou les deux, cet hôtel est fait pour vous. Personnel super sympa, super propre, grandes chambres avec de belles salles de bain propres. Grands restaurants. C'est un peu cher mais c'est à prévoir. Le petit-déjeuner à volonté en vaut la peine et les moins de 3 ans mangent gratuitement. La rencontre avec les personnages Marvel est également gratuite lors de votre séjour, mais vous devez réserver.<br/>(Avis d'origine)<br/>Of your looking for the 5 star New York experience or if you love Marvel or both then this is the hotel for you. Super friendly staff, super clean, large bedrooms with nice clean bathrooms. Great restaurants. It’s a little pricey but that’s to be expected. The all you can eat breakfast is worth the money and under 3’s eat free. Also meeting the Marvel characters is free when staying but you do need to book.",,,,,26
1939,Miguel A. Galvez (Tito Mike),5,il y a 10 mois ,03/2022,(Traduit par Google) Spectaculaire<br/>(Avis d'origine)<br/>Espectacular,,,,,26
1940,Daniel Brechtel,5,il y a 10 mois ,03/2022,,,,,,26
1941,Gwénaëlle CLERY,5,il y a 10 mois ,03/2022,"Un hôtel hors norme !!! Idéal pour tous les fans de Marvel !!! On a adoré, tout était parfait !",,,,,26
1942,Dominique Cochard,5,il y a 10 mois ,03/2022,,,,,,26
1943,Marc Pañero (Hadow Fénix),4,il y a 10 mois ,03/2022,"(Traduit par Google) Des installations incroyables, un monde de Marvel que tout fan appréciera.<br/>Les chambres spacieuses avec tous les services prêts et propres. Nous avons eu un problème avec la télévision, que nous avons appelé la réception et ils sont rapidement venus le réparer.<br/>Les deux restaurants dont il dispose sont excellents.<br/>Le Skyline Bar est un bon endroit pour prendre un verre après une longue journée dans le parc.<br/>L'inconvénient était qu'ils n'expliquaient pas très bien le fonctionnement du Magic Pas et de la demi-pension, ainsi que les contrôles COVID et l'utilisation de bracelets colorés pour entrer et sortir du parc, c'était un peu déroutant.<br/>(Avis d'origine)<br/>Instalaciones increíbles, mundo de Marvel que cualquier fanático disfrutará.<br/>Las habitaciones amplias y con todos los servicios listos y limpios. Tuvimos un problema con la TV, que llamamos a recepción y rápidamente subieron a solucionarlo.<br/>Los dos restaurantes que tiene son excelentes.<br/>El Skyline Bar un buen lugar para tomar una copa después de un largo día en el parque.<br/>Como pega fue, que no nos explicaron muy bien el funcionamiento del Magic Pas y la media pension, así como los controles de COVID y el uso de pulseras de colores para entrar y salir del parque, fue algo confuso.",,,,,26
1944,Tony Howard,5,il y a 10 mois ,03/2022,,,,,,26
1945,Julien Robert,5,il y a 10 mois ,03/2022,,,,,,26
1946,Belluzo Sigolene,5,il y a 10 mois ,03/2022,Accueil très chaleureux. Les restaurants son au top. Merci pour ce beau moment en famille.,,,,,26
1947,Araeros,5,il y a 10 mois ,03/2022,"Exceptionnel !<br/>Une expérience à couper le souffle, pour moi c'est le meilleur hôtel Disney, on pourrait passer des jours entres ces murs pour y admirer les oeuvres présentent dans les moindres recoins !<br/>Je vous le recommande sans aucun doute, vous ne serez jamais déçu !",,,,,26
1948,jerome kunegel,5,il y a 10 mois ,03/2022,"Parfait sur tous les points:confort, accueil, restauration.<br/>Rien à redire",,,,,26
1949,Etienne Gauthier,5,il y a 10 mois ,03/2022,"Un hôtel magnifique, du personnel compétent, agréable et disponibles",,,,,26
1950,Johanna Escoto,5,il y a 10 mois ,03/2022,"Hôtel magnifique..je n'est malheureusement pas eu le temps de bien le visiter notre séjour à était très court ,<br/>J'aurais juste une petite remarque ...c'est que au prix de la nuit je ne trouve pas correct que les chambres soit prête que à 15h et devoir partir avant 11h ( après avec le monde qu'il y a je peu comprendre ) mais nous sommes arriver à 9h par le tgv avec 3h de trajet et deux enfants nous n'avons pas pu nous détendre qu'on nous a pris nos valise et direction Disney nous étions heureux mais nous aurons aimer nous changer et nous faire une toilette...sinon personnel à l'écoute et sympathique.",,,,,26
1951,Werner Caryn,5,il y a 10 mois ,03/2022,,,,,,26
1952,sammielee Molloy,5,il y a 10 mois ,03/2022,,,,,,26
1953,Andy Little,5,il y a 10 mois ,03/2022,"(Traduit par Google) Incroyable, la chambre était très propre et les enfants ont adoré la façon dont cette télévision est intégrée dans le miroir.<br/>La douche était très puissante et le tout rempli tous les jours.<br/>(Avis d'origine)<br/>Amazing, room was very clean and the kids loved how that TV is built into the mirror.<br/>Shower was very powerful and the topped everything up daily.",,,,,26
1954,Stephen Bishop,5,il y a 10 mois ,03/2022,,,,,,26
1955,Leyla Moya,5,il y a 10 mois ,03/2022,"(Traduit par Google) Un hôtel merveilleux, il dispose de 2 restaurants spectaculaires ainsi que d'un bar pour de délicieux cocktails.<br/>(Avis d'origine)<br/>Un hotel maravilloso, consta de  2 restaurantes espectaculares así como un bar para tomar riquísimos cocteles.",,,,,26
1956,Wendy Walsh,5,il y a 10 mois ,03/2022,,,,,,26
1957,Cédric Aelterman,5,il y a 10 mois ,03/2022,,,,,,26
1958,Greg Pahler,5,il y a 10 mois ,03/2022,"(Traduit par Google) Tout était parfait. Du personnel plus que serviable jusqu'à l'emplacement, ce n'était qu'un rêve.<br/>(Avis d'origine)<br/>Everything was just perfect. From more than helpful staff till location, it was just a dream.",,,,,26
1959,Marco Cherkaoui,5,il y a 10 mois ,03/2022,(Traduit par Google) JUSTE SANS PAROLE !! Quel hôtel incroyable !! Articles incroyables et parfaits pour tous les fans de Marvel<br/>(Avis d'origine)<br/>JUST SPEECHLESS !! What an amazing Hotel !! unbelievable Items and perfect for all Marvel Fans,,,,,26
1960,Yseltan,5,il y a 10 mois ,03/2022,,,,,,26
